Seq,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeoBks,ItalCook,ItalAtlas,ItalArt,Related purchase,Florence
2652,1,78,14,1,14,0,0,0,1,0,1,0,0,0,0,1,0
2653,0,78,18,2,26,0,1,1,0,0,0,0,0,0,0,0,0
2654,0,77,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2655,1,77,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2656,1,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2657,1,77,16,4,28,0,0,0,1,2,0,0,0,0,0,0,0
2658,0,77,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2659,1,76,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
2660,0,76,20,1,20,0,0,0,0,0,0,1,0,0,0,1,0
2661,1,76,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2662,1,76,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2663,1,76,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2664,1,76,12,2,18,0,1,0,0,0,1,0,0,0,0,1,0
2665,1,76,10,2,14,0,1,0,0,0,0,0,0,0,0,0,0
2666,1,76,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2667,1,76,8,1,8,0,0,0,0,0,2,0,2,0,0,4,0
2668,1,76,6,1,6,0,0,0,0,0,1,0,0,0,0,1,1
2669,1,75,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
2670,1,75,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2671,1,75,16,1,16,0,0,0,0,0,0,1,0,0,0,1,1
2672,0,75,14,4,38,2,0,1,0,0,1,0,0,0,0,1,0
2673,1,75,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2674,1,75,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2675,1,75,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2676,0,75,36,5,64,1,0,2,0,0,0,1,0,0,0,1,0
2677,0,74,32,2,36,0,0,1,0,0,0,1,0,0,0,1,0
2678,0,74,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2679,1,74,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2680,0,74,14,1,14,0,0,1,0,0,1,0,2,0,0,3,0
2681,1,74,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2682,0,74,30,1,30,0,1,0,0,0,2,0,0,0,0,2,0
2683,1,74,24,1,24,0,0,1,0,0,0,0,0,0,1,1,0
2684,1,74,14,2,22,0,0,0,1,0,0,0,0,0,0,0,0
2685,1,74,2,1,2,0,0,0,0,0,2,0,0,0,0,2,0
2686,1,73,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2687,1,73,16,2,24,0,0,0,1,0,0,1,0,0,0,1,0
2688,1,73,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2689,1,73,34,1,34,0,0,0,0,0,2,0,0,0,0,2,0
2690,1,73,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2691,1,73,8,2,16,1,0,0,0,0,1,0,0,0,0,1,0
2692,0,73,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2693,0,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2694,0,72,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2695,0,72,8,4,20,0,1,1,0,1,0,0,0,0,0,0,0
2696,0,72,2,2,4,0,0,0,0,0,3,0,0,0,0,3,0
2697,0,71,20,2,24,0,0,0,0,0,0,2,0,0,0,2,0
2698,1,71,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2699,0,71,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2700,1,71,8,1,8,0,0,0,0,0,1,0,0,0,0,1,0
2701,0,71,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,71,16,2,20,1,0,0,0,0,0,0,0,0,0,0,1
2703,1,71,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
2704,0,71,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2705,1,70,8,4,22,1,0,0,2,0,0,0,0,0,0,0,0
2706,1,70,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2707,1,70,32,1,32,0,0,0,1,0,0,0,0,0,0,0,0
2708,1,70,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0
2709,1,70,14,4,30,2,0,0,0,2,0,0,0,0,0,0,0
2710,1,69,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2711,1,69,8,3,20,0,0,0,0,0,0,2,0,0,0,2,0
2712,0,69,32,2,38,0,0,0,0,1,1,0,0,0,0,1,0
2713,1,69,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0
2714,1,69,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2715,0,69,16,2,20,1,0,0,0,0,0,0,0,0,0,0,0
2716,1,69,10,2,16,1,0,0,0,0,0,0,0,0,0,0,1
2717,1,69,12,3,24,0,0,1,0,0,1,0,0,0,0,1,0
2718,1,69,16,2,24,0,0,1,1,0,0,0,0,0,0,0,0
2719,1,68,16,2,22,0,0,0,0,1,1,0,0,0,0,1,0
2720,0,68,12,4,26,0,1,0,2,0,0,0,0,0,0,0,0
2721,1,68,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2722,1,68,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2723,0,68,10,2,16,0,0,0,0,1,1,0,0,0,0,1,0
2724,1,68,14,2,20,0,0,0,1,1,0,0,0,0,0,0,0
2725,1,68,10,3,16,0,1,0,0,0,0,0,0,0,0,0,1
2726,1,67,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2727,1,67,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2728,1,67,14,1,14,0,0,0,0,0,1,0,0,0,0,1,0
2729,1,67,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2730,1,67,30,1,30,0,0,0,0,0,0,1,0,0,0,1,0
2731,0,67,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2732,0,67,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2733,1,67,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0
2734,1,67,14,4,26,1,0,1,0,0,0,0,0,0,0,0,0
2735,1,67,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2736,1,67,36,2,44,1,1,0,0,0,0,0,1,0,0,1,0
2737,0,66,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2738,1,66,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0
2739,1,66,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2740,1,66,22,2,26,0,0,1,0,0,1,0,0,0,0,1,0
2741,1,66,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2742,0,66,14,2,18,0,0,2,0,0,0,0,0,0,0,0,0
2743,1,65,16,1,16,0,0,0,0,0,0,1,0,0,0,1,0
2744,1,65,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2745,1,65,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2746,1,65,14,2,20,1,0,0,0,0,0,0,0,0,0,0,0
2747,1,65,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2748,0,65,14,1,14,0,0,0,0,0,0,0,0,0,0,0,1
2749,0,64,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2750,1,64,32,1,32,0,0,0,0,0,0,1,0,0,0,1,0
2751,0,64,10,2,16,0,0,0,0,0,1,0,0,0,0,1,1
2752,1,64,14,2,16,0,0,0,1,1,0,0,0,0,0,0,1
2753,1,64,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2754,0,64,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2755,1,64,18,3,34,1,0,2,0,0,0,0,0,0,0,0,0
2756,1,64,14,1,14,0,0,0,0,1,0,0,0,0,0,0,1
2757,1,63,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2758,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
2759,1,63,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2760,0,63,14,2,20,0,0,2,0,0,0,0,0,0,0,0,0
2761,1,63,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2762,1,63,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0
2763,0,63,24,3,38,2,0,0,0,1,0,0,0,0,0,0,0
2764,1,63,24,2,32,0,1,0,1,0,0,0,1,0,0,1,0
2765,1,63,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2766,1,62,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2767,0,62,18,2,22,1,0,1,0,0,1,0,1,0,0,2,0
2768,1,62,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2769,1,62,6,2,14,0,0,1,0,0,0,0,0,0,0,0,0
2770,1,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2771,0,62,12,2,20,0,1,0,0,0,0,0,0,0,0,0,0
2772,1,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2773,1,61,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
2774,0,61,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2775,1,61,16,2,20,1,0,0,0,0,1,1,0,0,0,2,0
2776,0,61,14,2,20,1,1,0,0,0,0,1,0,0,0,1,0
2777,1,61,10,2,14,0,0,0,0,1,0,1,0,0,0,1,0
2778,1,61,6,2,8,0,0,0,0,0,0,1,0,0,0,1,0
2779,0,61,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
2780,1,61,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2781,1,60,34,1,34,0,0,0,0,1,0,0,0,0,0,0,0
2782,1,60,14,4,28,0,0,1,0,0,1,1,1,0,1,4,1
2783,1,60,32,2,40,0,0,0,0,1,0,1,0,0,0,1,0
2784,1,60,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2785,1,60,14,2,18,1,0,0,0,1,0,0,0,0,0,0,0
2786,1,60,14,2,18,0,0,0,0,0,0,0,0,0,0,0,0
2787,1,60,12,2,20,1,0,0,0,0,0,0,0,0,0,0,1
2788,0,60,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
2789,1,59,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2790,1,59,30,2,36,1,0,0,0,0,0,1,0,0,0,1,0
2791,1,59,22,1,22,0,0,0,0,0,0,1,0,0,0,1,0
2792,0,59,14,2,22,1,0,0,1,0,0,0,0,0,0,0,0
2793,0,59,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2794,0,59,10,1,10,0,0,0,0,0,1,0,0,0,0,1,0
2795,1,59,8,1,8,0,0,0,0,0,1,0,0,0,0,1,0
2796,1,58,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2797,0,58,36,1,36,0,0,0,0,1,0,0,0,0,0,0,1
2798,1,58,16,2,18,1,0,0,1,0,0,0,0,0,0,0,1
2799,0,58,16,1,16,0,0,0,0,0,1,0,1,0,0,2,0
2800,0,58,10,1,10,0,0,0,0,0,2,0,0,0,0,2,0
2801,1,58,12,1,12,0,0,0,0,0,0,0,2,0,0,2,0
2802,1,57,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2803,1,57,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
2804,1,57,2,3,14,0,0,0,0,1,1,0,2,0,0,3,0
2805,1,57,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2806,0,57,2,1,2,0,0,0,0,0,1,1,0,0,0,2,0
2807,1,57,24,1,24,0,0,1,0,0,1,1,0,0,0,2,1
2808,1,56,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2809,1,56,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2810,0,56,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2811,1,56,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2812,1,55,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2813,1,55,14,2,18,0,0,1,1,0,0,0,0,0,0,0,0
2814,1,55,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2815,1,55,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
2816,1,55,14,1,14,0,0,0,0,0,1,0,1,0,0,2,0
2817,1,54,12,3,24,1,0,0,0,0,1,0,0,0,0,1,0
2818,0,54,20,1,20,0,0,0,0,1,0,0,0,0,0,0,0
2819,0,54,16,1,16,0,0,0,0,0,1,0,0,0,0,1,0
2820,0,54,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0
2821,1,54,18,2,22,0,0,1,0,0,0,0,0,0,0,0,0
2822,1,53,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0
2823,0,53,14,1,14,0,0,0,0,0,1,0,0,0,0,1,0
2824,0,53,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2825,1,53,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2826,1,53,16,2,20,0,1,0,0,1,0,0,0,0,0,0,0
2827,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0,0
2828,1,53,6,2,10,0,0,0,0,0,0,0,0,0,0,0,1
2829,1,53,16,2,22,0,1,1,0,0,0,0,0,0,0,0,0
2830,0,52,20,3,36,1,0,0,1,0,2,0,1,0,1,4,0
2831,0,52,24,2,28,1,0,1,0,0,0,0,0,0,0,0,0
2832,1,52,12,2,20,0,0,0,0,0,0,0,1,0,0,1,0
2833,1,52,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
2834,1,51,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2835,1,51,36,1,36,0,0,0,1,0,0,0,0,0,0,0,0
2836,1,51,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1
2837,1,51,14,1,14,1,0,0,0,0,1,0,0,0,0,1,0
2838,1,50,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2839,1,50,26,1,26,0,0,1,0,0,2,0,0,0,0,2,0
2840,0,49,22,3,32,0,0,1,1,0,1,0,0,0,0,1,0
2841,1,49,10,2,14,0,0,0,1,0,0,0,0,0,0,0,0
2842,1,49,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
2843,1,49,12,3,26,0,1,1,0,0,0,0,0,0,0,0,0
2844,0,49,16,3,22,1,0,0,1,0,1,0,0,0,0,1,0
2845,1,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2846,1,49,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2847,1,49,28,1,28,0,0,1,0,0,0,0,0,0,0,0,1
2848,1,49,4,1,4,0,0,0,0,0,2,0,0,0,0,2,1
2849,1,49,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2850,0,49,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2851,1,49,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1
2852,1,49,12,1,12,0,0,0,0,0,0,0,0,0,0,0,1
2853,0,49,12,1,12,0,0,0,0,0,2,0,0,0,0,2,0
2854,0,48,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2855,0,48,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2856,1,47,2,3,10,0,0,0,0,0,0,0,0,0,0,0,1
2857,1,47,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2858,1,47,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2859,1,47,10,1,10,0,0,0,0,0,2,0,0,0,0,2,0
2860,1,46,14,2,20,1,0,0,1,0,0,0,0,0,0,0,0
2861,1,46,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2862,1,46,10,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2863,1,46,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2864,0,46,28,1,28,0,0,1,0,0,1,0,1,0,0,2,0
2865,0,46,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2866,1,45,26,2,34,2,0,0,0,0,0,0,0,0,0,0,0
2867,1,45,24,1,24,0,0,0,1,0,1,0,0,0,0,1,0
2868,1,45,30,2,34,0,0,2,0,0,1,0,0,0,0,1,0
2869,1,45,30,1,30,0,0,0,1,0,0,0,0,0,0,0,0
2870,1,45,18,1,18,0,0,0,0,0,1,0,0,0,0,1,0
2871,1,45,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2872,0,44,10,1,10,0,0,0,0,0,1,0,0,0,0,1,0
2873,0,44,22,2,26,1,0,0,1,0,0,0,0,0,0,0,0
2874,0,44,12,1,12,0,0,0,0,0,0,0,1,0,0,1,0
2875,0,43,24,2,26,1,0,0,0,0,1,0,0,0,0,1,0
2876,1,43,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2877,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1
2878,1,43,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0
2879,1,43,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2880,1,43,14,2,16,1,0,0,0,1,1,1,0,0,0,2,0
2881,1,42,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2882,1,42,32,2,36,0,0,0,0,0,1,1,0,0,0,2,0
2883,1,42,12,2,16,0,0,1,0,0,0,0,1,0,0,1,0
2884,0,42,8,1,8,0,0,0,0,0,0,1,0,0,0,1,0
2885,1,42,10,2,14,0,0,0,1,0,0,0,0,0,0,0,0
2886,1,42,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2887,1,41,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2888,1,41,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2889,1,41,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
2890,1,40,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2891,1,40,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2892,1,40,14,2,18,1,0,0,1,0,0,0,0,0,0,0,0
2893,1,40,10,2,16,1,0,0,0,0,1,0,0,0,0,1,0
2894,0,39,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2895,1,39,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2896,1,39,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0
2897,0,39,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2898,1,39,8,2,10,0,0,0,0,0,1,0,1,0,0,2,0
2899,1,39,32,1,32,1,0,0,0,0,0,0,0,0,0,0,1
2900,0,39,28,2,30,1,0,0,0,0,0,0,1,0,0,1,1
2901,1,38,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2902,1,38,18,1,18,0,0,0,0,0,0,1,0,0,0,1,0
2903,1,37,16,2,22,0,0,0,2,0,0,0,0,0,0,0,0
2904,0,37,16,2,20,1,0,0,0,1,0,0,0,0,0,0,0
2905,1,37,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2906,1,37,28,2,32,0,0,0,0,1,1,0,0,0,0,1,0
2907,1,37,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2908,0,37,12,2,18,0,1,0,0,0,1,0,0,0,0,1,0
2909,0,37,10,2,12,0,0,0,0,0,1,0,0,0,0,1,0
2910,0,37,12,1,12,0,0,0,0,0,3,0,0,0,0,3,0
2911,1,36,16,2,20,0,0,1,0,0,1,0,0,0,0,1,0
2912,1,36,6,2,12,0,0,0,0,0,1,0,0,0,0,1,0
2913,0,36,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2914,0,36,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2915,1,36,10,1,10,0,0,0,0,0,2,0,0,0,0,2,0
2916,1,35,18,2,22,1,0,1,0,0,0,0,1,0,0,1,0
2917,1,35,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2918,0,35,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
2919,0,34,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2920,1,34,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2921,1,34,28,1,28,0,1,0,0,0,0,0,0,0,0,0,0
2922,1,34,14,1,14,1,0,0,0,0,2,0,0,0,0,2,0
2923,0,34,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2924,1,33,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2925,1,33,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2926,0,33,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2927,1,33,34,2,38,0,0,1,0,1,0,0,0,0,0,0,0
2928,1,33,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2929,0,33,12,2,16,0,0,1,0,0,0,0,0,0,0,0,1
2930,0,33,12,1,12,0,0,0,0,0,0,0,0,0,0,0,1
2931,0,33,14,1,14,1,0,0,0,0,3,0,0,0,0,3,1
2932,0,32,14,1,14,0,0,0,0,0,1,0,0,0,0,1,0
2933,1,32,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2934,1,32,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
2935,1,32,12,1,12,0,0,0,0,0,2,0,0,0,0,2,0
2936,1,32,16,1,16,0,0,1,0,0,1,0,0,0,0,1,0
2937,1,32,22,2,24,0,0,1,0,0,1,0,0,0,0,1,0
2938,1,32,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2939,0,32,36,2,38,0,0,1,0,0,0,0,0,0,0,0,0
2940,1,32,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2941,0,31,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1
2942,1,31,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2943,1,31,14,2,22,0,0,0,2,0,0,0,0,0,0,0,0
2944,0,31,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2945,0,31,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2946,1,31,34,2,42,2,0,0,0,0,0,0,0,0,1,1,0
2947,0,31,14,1,14,1,0,0,0,0,2,0,0,0,0,2,0
2948,0,30,12,2,14,0,1,0,0,0,0,0,0,0,0,0,0
2949,1,30,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2950,0,30,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2951,1,30,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2952,0,29,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2953,1,29,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2954,1,29,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2955,1,28,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2956,1,28,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2957,0,28,30,1,30,0,0,0,0,1,0,0,0,0,0,0,0
2958,1,27,20,1,20,0,0,0,0,0,0,1,0,0,0,1,0
2959,1,27,4,1,4,0,0,0,0,0,1,0,0,0,0,1,0
2960,1,27,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2961,1,26,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
2962,1,26,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2963,1,26,12,1,12,0,0,0,0,0,0,0,2,0,0,2,0
2964,1,26,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2965,1,26,6,1,6,0,0,0,0,0,0,0,1,0,0,1,0
2966,0,26,4,1,4,0,0,0,0,0,1,0,0,0,0,1,0
2967,1,26,10,1,10,0,0,0,0,0,0,0,1,0,0,1,0
2968,1,25,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2969,1,25,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0
2970,1,25,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2971,0,25,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2972,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2973,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2974,1,24,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2975,0,24,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2976,1,24,6,1,6,0,0,0,0,0,2,0,0,0,0,2,1
2977,1,24,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2978,0,23,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2979,1,23,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2980,1,22,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2981,1,21,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2982,1,21,2,1,2,0,0,0,0,0,3,0,0,0,0,3,0
2983,0,20,26,1,26,0,0,0,0,1,0,0,0,0,0,0,0
2984,1,20,12,1,12,0,0,0,0,0,0,0,1,0,0,1,1
2985,1,20,30,1,30,0,0,0,1,0,0,0,1,0,1,2,0
2986,1,20,22,1,22,0,0,1,0,0,1,0,0,0,0,1,0
2987,1,20,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2988,1,20,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
2989,1,19,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2990,0,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2991,1,19,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2992,1,18,24,1,24,0,0,0,0,1,0,0,0,0,0,0,0
2993,1,18,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2994,1,17,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
2995,1,17,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2996,0,17,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2997,1,17,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2998,1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,3,0
2999,0,15,34,1,34,0,0,0,1,0,0,0,0,0,0,0,0
3000,1,15,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
